HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Group,Number,TotalServices,Deck,Num,Side,HasServices
Mars,False,TRAPPIST-1e,32.0,False,1087.0,0.0,71.0,0.0,0.0,0,3142,02,1158.0,F,591,S,True
Mars,True,55 Cancri e,24.0,False,0.0,0.0,0.0,0.0,0.0,1,3143,01,0.0,F,592,S,False
Mars,True,TRAPPIST-1e,49.0,False,0.0,0.0,0.0,0.0,0.0,1,3145,01,0.0,F,652,P,False
Earth,False,TRAPPIST-1e,21.0,False,17.0,427.0,31.0,257.0,0.0,1,3147,01,732.0,F,594,S,True
Earth,False,TRAPPIST-1e,18.0,False,0.0,730.0,79.0,0.0,0.0,1,3149,01,809.0,G,494,S,True
Earth,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,1,3149,02,0.0,G,494,S,False
Earth,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,0,3152,01,0.0,G,496,S,False
Mars,False,TRAPPIST-1e,21.0,False,1507.0,0.0,3.0,2.0,1196.0,0,3158,01,2708.0,D,100,P,True
Mars,True,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,0.0,1,3159,01,0.0,F,654,P,False
Europa,False,55 Cancri e,56.0,False,0.0,323.0,971.0,58.0,4240.0,0,3161,01,5592.0,E,208,S,True
Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,1,3162,01,0.0,G,500,S,False
Earth,False,TRAPPIST-1e,55.0,False,0.0,0.0,5.0,0.0,2409.0,0,3162,02,2414.0,F,596,S,True
Earth,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,0,3162,03,0.0,G,500,S,False
Mars,False,TRAPPIST-1e,13.0,False,1007.0,0.0,142.0,295.0,0.0,0,3163,01,1444.0,F,656,P,True
Mars,False,55 Cancri e,43.0,False,4.0,0.0,1834.0,1.0,66.0,0,3163,02,1905.0,F,656,P,True
Earth,True,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,0,3164,01,0.0,G,516,P,False
Mars,True,TRAPPIST-1e,28.82793046746535,False,0.0,0.0,0.0,0.0,0.0,1,3166,01,0.0,F,657,P,False
Earth,False,TRAPPIST-1e,24.0,False,0.0,7.0,548.0,4.0,0.0,1,3168,01,559.0,F,658,P,True
Earth,False,TRAPPIST-1e,26.0,False,207.0,350.0,74.0,0.0,3.0,1,3169,01,634.0,F,598,S,True
Earth,True,55 Cancri e,22.0,False,0.0,0.0,0.0,0.0,0.0,1,3171,01,0.0,G,502,S,False
Earth,False,TRAPPIST-1e,26.0,False,0.0,0.0,1352.0,5.0,0.0,0,3172,01,1357.0,F,659,P,True
Mars,False,TRAPPIST-1e,19.0,False,155.0,0.0,1632.0,3.0,0.0,1,3174,01,1790.0,D,101,P,True
Mars,True,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0,1,3174,02,0.0,F,660,P,False
Europa,True,55 Cancri e,38.0,False,0.0,0.0,0.0,0.0,0.0,1,3175,01,0.0,B,104,P,False
Europa,False,TRAPPIST-1e,77.0,False,0.0,9032.0,0.0,128.0,1464.0,1,3176,01,10624.0,E,196,P,True
Earth,False,55 Cancri e,28.0,False,2840.0,0.0,0.0,0.0,0.0,0,3179,01,2840.0,F,599,S,True
Earth,False,TRAPPIST-1e,22.0,False,0.0,1.0,379.0,0.0,336.0,0,3180,01,716.0,F,663,P,True
Earth,False,TRAPPIST-1e,20.0,False,4.0,353.0,193.0,241.0,0.0,0,3181,01,791.0,E,197,P,True
Earth,False,TRAPPIST-1e,18.0,False,0.0,0.0,699.0,0.0,0.0,1,3182,01,699.0,F,600,S,True
Europa,False,55 Cancri e,10.0,False,0.0,0.0,0.0,0.0,0.0,1,3184,01,0.0,B,117,S,False
Europa,True,55 Cancri e,34.0,False,0.0,0.0,0.0,0.0,0.0,1,3184,02,0.0,B,117,S,False
Earth,False,TRAPPIST-1e,43.0,False,0.0,788.0,0.0,0.0,1191.0,0,3185,01,1979.0,F,601,S,True
Mars,True,55 Cancri e,31.0,False,0.0,0.0,0.0,0.0,0.0,0,3188,01,0.0,E,209,S,False
Mars,True,55 Cancri e,40.0,False,0.0,0.0,0.0,0.0,0.0,1,3189,01,0.0,D,102,P,False
Mars,False,TRAPPIST-1e,25.0,False,1299.0,0.0,0.0,0.0,0.0,0,3189,02,1299.0,D,102,P,True
Mars,True,TRAPPIST-1e,68.0,False,0.0,0.0,0.0,0.0,0.0,1,3191,01,0.0,F,603,S,False
Earth,False,TRAPPIST-1e,20.0,False,0.0,0.0,147.0,0.0,0.0,0,3192,01,147.0,F,665,P,True
Mars,False,TRAPPIST-1e,27.0,True,309.0,0.0,849.0,0.0,0.0,1,3193,01,1158.0,F,666,P,True
Earth,False,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,0,3195,01,0.0,G,505,S,False
Earth,False,PSO J318.5-22,60.0,False,0.0,31.0,6.0,223.0,356.0,0,3195,02,616.0,G,505,S,True
Earth,False,55 Cancri e,28.0,False,0.0,0.0,675.0,31.0,0.0,1,3195,03,706.0,G,505,S,True
Earth,False,PSO J318.5-22,11.0,False,0.0,0.0,0.0,0.0,0.0,0,3195,04,0.0,G,505,S,False
Earth,False,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,0,3195,05,0.0,F,505,S,False
Earth,True,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,0,3195,06,0.0,G,505,S,False
Mars,False,TRAPPIST-1e,38.0,False,1046.0,0.0,1553.0,0.0,0.0,0,3196,01,2599.0,F,667,P,True
Earth,False,55 Cancri e,18.0,False,0.0,0.0,0.0,588.0,0.0,0,3197,01,588.0,F,668,P,True
Earth,False,TRAPPIST-1e,40.0,False,4.0,11.0,669.0,0.0,773.0,0,3200,01,1457.0,F,669,P,True
Earth,False,TRAPPIST-1e,21.0,False,330.0,11.0,0.0,0.0,398.0,0,3201,01,739.0,F,670,P,True
Earth,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,0,3203,01,0.0,G,506,S,False
Europa,False,TRAPPIST-1e,26.0,False,0.0,1653.0,7.0,227.0,1457.0,0,3204,01,3344.0,A,27,P,True
Europa,False,TRAPPIST-1e,47.0,False,3865.0,3810.0,0.0,12.0,196.0,0,3204,02,7883.0,A,27,P,True
Europa,False,TRAPPIST-1e,46.0,False,0.0,131.0,0.0,8873.0,469.0,0,3204,03,9473.0,A,27,P,True
Earth,True,55 Cancri e,55.0,False,0.0,0.0,0.0,0.0,0.0,1,3205,01,0.0,G,507,S,False
Earth,False,TRAPPIST-1e,50.0,False,293.0,0.0,21.0,573.0,0.0,0,3206,01,887.0,G,520,P,True
Mars,True,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,1,3209,01,0.0,F,672,P,False
Europa,False,55 Cancri e,17.0,False,454.0,19.0,0.0,0.0,3219.0,0,3210,01,3692.0,E,211,S,True
Europa,False,55 Cancri e,20.0,False,11.0,596.0,0.0,3583.0,266.0,0,3210,02,4456.0,E,211,S,True
Europa,False,TRAPPIST-1e,37.0,False,76.0,2804.0,0.0,1287.0,1229.0,0,3210,03,5396.0,E,211,S,True
Earth,False,TRAPPIST-1e,24.0,False,11.0,0.0,9.0,2645.0,2.0,0,3211,01,2667.0,F,673,P,True
Earth,False,55 Cancri e,43.0,False,511.0,233.0,0.0,0.0,144.0,0,3211,02,888.0,G,521,P,True
Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,0,3211,03,0.0,G,521,P,False
Earth,False,TRAPPIST-1e,24.0,False,180.0,264.0,0.0,1225.0,0.0,0,3212,01,1669.0,E,212,S,True
Mars,False,TRAPPIST-1e,22.0,False,715.0,0.0,726.0,325.0,0.0,0,3213,01,1766.0,D,103,P,True
Earth,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,1,3215,01,0.0,G,508,S,False
Earth,True,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,1,3216,01,0.0,G,509,S,False
Earth,True,55 Cancri e,22.0,False,0.0,0.0,0.0,0.0,0.0,1,3216,02,0.0,G,509,S,False
Earth,False,TRAPPIST-1e,23.0,False,0.0,1573.0,0.0,36.0,0.0,1,3216,03,1609.0,E,213,S,True
Mars,False,TRAPPIST-1e,56.0,False,324.0,574.0,116.0,0.0,0.0,0,3217,01,1014.0,E,198,P,True
Earth,False,TRAPPIST-1e,36.0,False,5.0,623.0,88.0,5.0,1.0,1,3218,01,722.0,F,606,S,True
Earth,False,55 Cancri e,58.0,False,52.0,0.0,5.0,517.0,0.0,0,3218,02,574.0,F,606,S,True
Earth,False,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,0,3218,03,0.0,G,510,S,False
Mars,True,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,0,3219,01,0.0,E,214,S,False
Earth,False,TRAPPIST-1e,33.0,False,0.0,0.0,75.0,709.0,0.0,0,3220,01,784.0,G,522,P,True
Earth,False,PSO J318.5-22,19.0,False,0.0,0.0,616.0,0.0,0.0,0,3221,01,616.0,G,511,S,True
Earth,False,TRAPPIST-1e,28.82793046746535,False,16.0,0.0,799.0,0.0,37.0,0,3223,01,852.0,G,523,P,True
Earth,False,TRAPPIST-1e,33.0,False,0.0,950.0,0.0,102.0,0.0,1,3224,01,1052.0,F,607,S,True
Europa,True,55 Cancri e,17.0,False,0.0,0.0,0.0,0.0,0.0,1,3225,01,0.0,C,120,S,False
Europa,False,TRAPPIST-1e,28.0,False,0.0,3281.0,0.0,68.0,341.0,1,3225,02,3690.0,C,120,S,True
Earth,False,TRAPPIST-1e,21.0,False,63.0,15.0,407.0,397.0,0.0,0,3227,01,882.0,G,513,S,True
Europa,False,TRAPPIST-1e,45.0,False,3.0,2344.0,1100.0,498.0,0.0,1,3229,01,3945.0,B,118,S,True
Mars,True,TRAPPIST-1e,62.0,False,0.0,0.0,0.0,0.0,0.0,1,3230,01,0.0,F,674,P,False
Mars,True,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,1,3232,01,0.0,F,609,S,False
Earth,False,TRAPPIST-1e,27.0,False,158.0,0.0,1271.0,0.0,71.0,0,3235,01,1500.0,F,610,S,True
Earth,True,55 Cancri e,1.0,False,0.0,0.0,0.0,0.0,0.0,1,3236,01,0.0,G,524,P,False
Earth,False,TRAPPIST-1e,31.0,False,593.0,540.0,238.0,0.0,77.0,0,3236,02,1448.0,F,676,P,True
Earth,False,TRAPPIST-1e,18.0,False,0.0,30.0,0.0,756.0,5.0,0,3236,03,791.0,E,200,P,True
Mars,False,TRAPPIST-1e,21.0,False,1097.0,0.0,80.0,589.0,0.0,0,3237,01,1766.0,D,104,P,True
Mars,False,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,1,3237,02,0.0,F,677,P,False
Mars,False,TRAPPIST-1e,22.0,False,2646.0,0.0,599.0,117.0,0.0,0,3237,03,3362.0,D,104,P,True
Mars,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,0,3238,01,0.0,E,215,S,False
Earth,True,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,1,3239,01,0.0,G,515,S,False
Earth,False,TRAPPIST-1e,17.0,False,0.0,382.0,402.0,0.0,7.0,0,3240,01,791.0,E,216,S,True
Earth,True,TRAPPIST-1e,28.82793046746535,False,0.0,0.0,0.0,0.0,0.0,0,3241,01,0.0,G,525,P,False
Earth,False,55 Cancri e,10.0,False,0.0,0.0,0.0,0.0,0.0,0,3243,01,0.0,G,516,S,False
Earth,False,TRAPPIST-1e,25.0,False,764.0,16.0,0.0,8.0,0.0,0,3247,01,788.0,E,202,P,True
Earth,False,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,0,3248,01,0.0,G,526,P,False
Earth,False,55 Cancri e,53.0,False,8.0,0.0,236.0,0.0,2049.0,0,3252,01,2293.0,F,613,S,True
Earth,False,TRAPPIST-1e,21.0,False,0.0,0.0,687.0,46.0,20.0,0,3253,01,753.0,G,528,P,True
Europa,False,TRAPPIST-1e,28.0,False,0.0,3315.0,0.0,594.0,85.0,1,3254,01,3994.0,C,121,S,True
Earth,True,PSO J318.5-22,20.0,False,0.0,0.0,0.0,0.0,0.0,1,3255,01,0.0,G,517,S,False
Europa,True,55 Cancri e,54.0,False,0.0,0.0,0.0,0.0,0.0,1,3256,01,0.0,E,217,S,False
Earth,True,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,0,3258,01,0.0,G,529,P,False
Earth,False,TRAPPIST-1e,20.0,False,508.0,0.0,1.0,1372.0,0.0,0,3259,01,1881.0,G,530,P,True
Earth,False,TRAPPIST-1e,19.0,False,0.0,165.0,0.0,699.0,0.0,0,3260,01,864.0,F,615,S,True
Earth,False,TRAPPIST-1e,32.0,False,0.0,632.0,0.0,0.0,0.0,0,3262,01,632.0,F,681,P,True
Mars,False,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,0,3268,01,0.0,E,219,S,False
Europa,False,55 Cancri e,35.0,False,74.0,5082.0,0.0,893.0,1937.0,1,3269,01,7986.0,C,122,S,True
Earth,False,TRAPPIST-1e,26.0,False,0.0,56.0,322.0,6.0,243.0,1,3270,01,627.0,G,531,P,True
Earth,True,TRAPPIST-1e,51.0,False,0.0,0.0,0.0,0.0,0.0,0,3271,01,0.0,G,532,P,False
Earth,False,55 Cancri e,8.0,False,0.0,0.0,0.0,0.0,0.0,1,3271,02,0.0,G,532,P,False
Earth,False,TRAPPIST-1e,40.0,False,0.0,0.0,895.0,0.0,0.0,1,3272,01,895.0,G,518,S,True
Earth,True,55 Cancri e,2.0,False,0.0,0.0,0.0,0.0,0.0,1,3272,02,0.0,G,518,S,False
Earth,True,PSO J318.5-22,19.0,False,0.0,0.0,0.0,0.0,0.0,0,3273,01,0.0,G,519,S,False
Earth,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,1,3274,01,0.0,G,533,P,False
Earth,False,55 Cancri e,16.0,False,1612.0,4.0,0.0,184.0,0.0,0,3274,02,1800.0,G,533,P,True
Earth,False,TRAPPIST-1e,64.0,False,0.0,0.0,16.0,733.0,159.0,0,3274,03,908.0,G,533,P,True
Earth,False,55 Cancri e,35.0,False,256.0,0.0,341.0,35.0,0.0,1,3275,01,632.0,F,617,S,True
Europa,False,TRAPPIST-1e,33.0,False,20.0,653.0,0.0,121.0,483.0,0,3276,01,1277.0,A,29,P,True
Europa,False,55 Cancri e,9.0,False,0.0,0.0,0.0,0.0,0.0,1,3279,01,0.0,C,123,S,False
Europa,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,1,3279,02,0.0,C,123,S,False
Europa,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,1,3279,03,0.0,C,123,S,False
Europa,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,1,3279,04,0.0,C,123,S,False
Earth,True,PSO J318.5-22,31.0,False,0.0,0.0,0.0,0.0,0.0,1,3280,01,0.0,G,534,P,False
Earth,False,55 Cancri e,32.0,False,1150.0,201.0,0.0,0.0,8.0,0,3280,02,1359.0,F,684,P,True
Europa,True,55 Cancri e,43.0,False,0.0,0.0,0.0,0.0,0.0,1,3282,01,0.0,B,120,S,False
Europa,True,TRAPPIST-1e,60.0,False,0.0,0.0,0.0,0.0,0.0,1,3282,02,0.0,B,120,S,False
Europa,False,TRAPPIST-1e,43.0,False,0.0,1440.0,0.0,85.0,150.0,1,3282,03,1675.0,B,120,S,True
Earth,False,TRAPPIST-1e,43.0,False,0.0,16.0,34.0,753.0,1.0,0,3283,01,804.0,F,619,S,True
Earth,False,TRAPPIST-1e,19.0,False,64.0,0.0,453.0,174.0,6.0,0,3283,02,697.0,F,619,S,True
Earth,False,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,646.0,138.0,0,3283,03,784.0,G,521,S,True
Earth,False,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,846.0,0.0,0,3283,04,846.0,G,521,S,True
Earth,True,PSO J318.5-22,17.0,False,0.0,0.0,0.0,0.0,0.0,1,3284,01,0.0,G,535,P,False
Earth,True,PSO J318.5-22,29.0,False,0.0,0.0,0.0,0.0,0.0,1,3284,02,0.0,G,535,P,False
Earth,False,PSO J318.5-22,2.0,False,0.0,0.0,0.0,0.0,0.0,1,3287,01,0.0,G,522,S,False
Earth,False,TRAPPIST-1e,22.0,False,718.0,2.0,50.0,0.0,0.0,1,3287,02,770.0,F,522,S,True
Earth,False,55 Cancri e,18.0,False,0.0,0.0,14.0,625.0,0.0,0,3287,03,639.0,F,621,S,True
Earth,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,1,3289,01,0.0,G,536,P,False
Europa,True,TRAPPIST-1e,52.0,False,0.0,0.0,0.0,0.0,0.0,1,3292,01,0.0,B,121,S,False
Europa,False,55 Cancri e,52.0,False,13.0,6074.0,0.0,10385.0,299.0,0,3292,02,16771.0,F,121,S,True
Europa,True,55 Cancri e,14.0,False,0.0,0.0,0.0,0.0,0.0,1,3292,03,0.0,B,121,S,False
Europa,False,TRAPPIST-1e,25.0,True,0.0,0.0,0.0,0.0,0.0,1,3292,04,0.0,B,121,S,False
Europa,True,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,1,3292,05,0.0,B,121,S,False
Mars,False,TRAPPIST-1e,20.0,False,915.0,12.0,25.0,205.0,311.0,1,3293,01,1468.0,F,623,S,True
Earth,True,PSO J318.5-22,28.0,False,0.0,0.0,0.0,0.0,0.0,1,3294,01,0.0,G,537,P,False
Earth,True,TRAPPIST-1e,28.82793046746535,False,0.0,0.0,0.0,0.0,0.0,0,3294,02,0.0,G,537,P,False
Earth,False,55 Cancri e,20.0,False,2598.0,927.0,0.0,866.0,2.0,0,3295,01,4393.0,G,538,P,True
Earth,False,55 Cancri e,44.0,False,632.0,0.0,101.0,5.0,0.0,1,3296,01,738.0,F,624,S,True
Earth,False,TRAPPIST-1e,64.0,False,313.0,782.0,8.0,0.0,0.0,0,3297,01,1103.0,F,686,P,True
Earth,False,TRAPPIST-1e,27.0,False,0.0,0.0,775.0,127.0,0.0,1,3298,01,902.0,F,687,P,True
Earth,False,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,0,3299,01,0.0,G,524,S,False
Mars,True,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0,1,3300,01,0.0,F,688,P,False
Mars,False,TRAPPIST-1e,47.0,False,378.0,0.0,117.0,1147.0,132.0,0,3300,02,1774.0,F,688,P,True
Earth,True,55 Cancri e,8.0,False,0.0,0.0,0.0,0.0,0.0,1,3301,01,0.0,G,525,S,False
Earth,False,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,1,3301,02,0.0,G,525,S,False
Earth,False,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,1,3301,03,0.0,G,525,S,False
Earth,False,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,1,3301,04,0.0,G,525,S,False
Europa,True,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,1,3304,01,0.0,D,105,P,False
Mars,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,0,3305,01,0.0,D,106,P,False
Mars,False,55 Cancri e,31.0,False,1065.0,13.0,150.0,36.0,0.0,0,3305,02,1264.0,D,106,P,True
Earth,False,PSO J318.5-22,14.0,False,0.0,43.0,504.0,125.0,0.0,0,3308,01,672.0,F,690,P,True
Earth,False,TRAPPIST-1e,25.0,False,0.0,0.0,762.0,0.0,50.0,0,3309,01,812.0,G,539,P,True
Europa,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,1,3310,01,0.0,D,107,P,False
Europa,False,TRAPPIST-1e,26.0,False,0.0,1638.0,0.0,476.0,226.0,0,3311,01,2340.0,E,221,S,True
Europa,False,TRAPPIST-1e,30.0,False,0.0,1076.0,0.0,3725.0,9.0,0,3312,01,4810.0,E,203,P,True
Europa,True,55 Cancri e,49.0,False,0.0,0.0,0.0,0.0,0.0,1,3313,01,0.0,B,122,S,False
Earth,False,TRAPPIST-1e,19.0,False,260.0,0.0,238.0,139.0,8.0,0,3314,01,645.0,F,626,S,True
Earth,False,TRAPPIST-1e,15.0,False,10.0,0.0,99.0,0.0,2031.0,0,3315,01,2140.0,F,627,S,True
Earth,False,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,1765.0,0,3317,01,1765.0,G,540,P,True
Europa,False,TRAPPIST-1e,39.0,False,0.0,957.0,0.0,22.0,401.0,1,3318,01,1380.0,B,123,S,True
Europa,True,55 Cancri e,32.0,False,0.0,0.0,0.0,0.0,0.0,1,3318,02,0.0,B,123,S,False
Europa,False,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,1,3318,03,0.0,B,123,S,False
Europa,True,TRAPPIST-1e,44.0,False,0.0,0.0,0.0,0.0,0.0,1,3318,04,0.0,B,123,S,False
Europa,True,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,1,3318,05,0.0,B,123,S,False
Earth,False,TRAPPIST-1e,56.0,False,0.0,335.0,532.0,15.0,26.0,0,3319,01,908.0,G,541,P,True
Earth,True,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,1,3322,01,0.0,G,542,P,False
Europa,True,55 Cancri e,40.0,False,0.0,0.0,0.0,0.0,0.0,1,3323,01,0.0,C,110,P,False
Europa,True,55 Cancri e,53.0,False,0.0,0.0,0.0,0.0,0.0,1,3323,02,0.0,C,110,P,False
Mars,True,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,1,3324,01,0.0,F,630,S,False
Mars,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,1,3324,02,0.0,F,630,S,False
Earth,True,PSO J318.5-22,31.0,False,0.0,0.0,0.0,0.0,0.0,1,3325,01,0.0,G,543,P,False
Earth,False,TRAPPIST-1e,42.0,False,0.0,0.0,1519.0,0.0,4.0,0,3326,01,1523.0,E,222,S,True
Earth,False,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,772.0,0,3327,01,772.0,G,528,S,True
Earth,False,TRAPPIST-1e,34.0,False,578.0,0.0,0.0,0.0,323.0,0,3328,01,901.0,F,691,P,True
Earth,True,TRAPPIST-1e,55.0,False,0.0,0.0,0.0,0.0,0.0,1,3329,01,0.0,G,544,P,False
Mars,False,TRAPPIST-1e,42.0,False,1633.0,0.0,29.0,4.0,102.0,0,3330,01,1768.0,F,692,P,True
Earth,False,TRAPPIST-1e,40.0,False,666.0,4.0,83.0,0.0,50.0,1,3331,01,803.0,F,631,S,True
Mars,False,55 Cancri e,48.0,False,824.0,2.0,830.0,298.0,0.0,0,3332,01,1954.0,D,107,S,True
Mars,True,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,1,3332,02,0.0,D,107,S,False
Mars,True,55 Cancri e,17.0,False,0.0,0.0,0.0,0.0,0.0,1,3332,03,0.0,D,107,S,False
Mars,True,TRAPPIST-1e,60.0,False,0.0,0.0,0.0,0.0,0.0,1,3336,01,0.0,F,693,P,False
Europa,True,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,0.0,1,3337,01,0.0,B,125,S,False
Europa,False,TRAPPIST-1e,30.0,False,0.0,180.0,90.0,7740.0,142.0,0,3337,02,8152.0,B,125,S,True
Europa,False,TRAPPIST-1e,32.0,False,0.0,0.0,7.0,3653.0,226.0,0,3337,03,3886.0,B,125,S,True
Earth,True,PSO J318.5-22,28.0,False,0.0,0.0,0.0,0.0,0.0,1,3338,01,0.0,G,546,P,False
Earth,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,0,3339,01,0.0,G,530,S,False
Earth,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,1,3342,01,0.0,G,531,S,False
Earth,True,55 Cancri e,47.0,False,0.0,0.0,0.0,0.0,0.0,0,3343,01,0.0,G,532,S,False
Earth,False,TRAPPIST-1e,32.0,False,180.0,25.0,584.0,0.0,0.0,0,3348,01,789.0,E,225,S,True
Europa,True,TRAPPIST-1e,73.0,True,0.0,0.0,0.0,0.0,0.0,1,3349,01,0.0,C,111,P,False
Earth,False,TRAPPIST-1e,17.0,False,3.0,2126.0,0.0,0.0,0.0,1,3350,01,2129.0,F,633,S,True
Earth,True,PSO J318.5-22,47.0,False,0.0,0.0,0.0,0.0,0.0,0,3352,01,0.0,G,547,P,False
Europa,False,TRAPPIST-1e,28.82793046746535,False,0.0,216.0,191.0,12062.0,59.0,0,3353,01,12528.0,C,125,S,True
Europa,True,55 Cancri e,13.0,False,0.0,0.0,0.0,0.0,0.0,1,3353,02,0.0,C,125,S,False
Europa,False,TRAPPIST-1e,22.0,False,0.0,5.0,0.0,12.0,6111.0,0,3353,03,6128.0,C,125,S,True
Europa,False,TRAPPIST-1e,61.0,False,0.0,4082.0,0.0,265.0,201.0,1,3353,04,4548.0,C,125,S,True
Europa,False,55 Cancri e,19.0,False,0.0,4494.0,0.0,11.0,3460.0,1,3353,05,7965.0,C,125,S,True
Europa,False,TRAPPIST-1e,45.0,False,0.0,1897.0,0.0,880.0,605.0,1,3353,06,3382.0,C,125,S,True
Earth,True,PSO J318.5-22,18.0,False,0.0,0.0,0.0,0.0,0.0,0,3357,01,0.0,G,535,S,False
Earth,False,TRAPPIST-1e,32.0,False,0.0,810.0,0.0,0.0,2.0,0,3359,01,812.0,G,536,S,True
Europa,False,TRAPPIST-1e,52.0,True,0.0,1429.0,0.0,1371.0,488.0,1,3360,01,3288.0,A,30,P,True
Mars,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,1,3361,01,0.0,F,635,S,False
Mars,True,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,1,3361,02,0.0,F,635,S,False
Mars,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,1,3361,03,0.0,F,635,S,False
Earth,False,PSO J318.5-22,26.0,False,717.0,0.0,84.0,0.0,0.0,0,3361,04,801.0,D,108,S,True
Earth,False,TRAPPIST-1e,20.0,False,1.0,52.0,533.0,0.0,1022.0,0,3363,01,1608.0,E,205,P,True
Earth,False,TRAPPIST-1e,6.0,False,0.0,0.0,0.0,0.0,0.0,1,3363,02,0.0,G,550,P,False
Earth,False,PSO J318.5-22,5.0,False,0.0,0.0,0.0,0.0,0.0,0,3363,03,0.0,G,550,P,False
Europa,False,55 Cancri e,40.0,False,0.0,372.0,7.0,5.0,1467.0,0,3364,01,1851.0,A,31,P,True
Earth,True,PSO J318.5-22,20.0,False,0.0,0.0,0.0,0.0,0.0,1,3365,01,0.0,G,537,S,False
Mars,False,TRAPPIST-1e,18.0,False,2532.0,0.0,46.0,0.0,0.0,0,3370,01,2578.0,D,109,S,True
Earth,False,TRAPPIST-1e,42.0,False,0.0,3.0,0.0,898.0,1.0,0,3371,01,902.0,F,694,P,True
Earth,True,PSO J318.5-22,14.0,False,0.0,0.0,0.0,0.0,0.0,1,3372,01,0.0,G,551,P,False
Mars,True,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,1,3377,01,0.0,F,638,S,False
Earth,False,55 Cancri e,23.0,False,664.0,17.0,0.0,0.0,0.0,0,3380,01,681.0,F,696,P,True
